year,gp,session_code,Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,PitOutTime,PitInTime,Deleted,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindSpeed,WindDirection,is_sc,is_vsc,is_yellow,quali_position,grid_position,gap_to_pole_ms,CompoundEncoded,lap_time_prev,lap_time_mean_3_prev,lap_time_delta_prev,lap_time_std_5_prev,speed_mean_prev,speed_mean_delta_prev,speed_max_prev,speed_max_delta_prev,speed_std_prev,speed_std_delta_prev,throttle_mean_prev,throttle_mean_delta_prev,throttle_std_prev,throttle_std_delta_prev,brake_ratio_prev,brake_ratio_delta_prev,rpm_mean_prev,rpm_mean_delta_prev,gear_mean_prev,gear_mean_delta_prev,drs_ratio_prev,drs_ratio_delta_prev,degradation_score_prev,aggression_score_prev,efficiency_score_prev,drs_usage_intensity_prev,consistency_score_prev,tyre_ratio,stint_progress,LapNumber_pct,tyre_x_progress,compound_x_tyre,regulation_era,is_neutralized,laps_since_neutralization,temp_delta,session_baseline,LapTimeResidual,avg_residual_last_3_races
2024,Azerbaijan Grand Prix,Q,PIA,81,McLaren,7,2.0,SOFT,7.0,,12,103.033,,,False,207.27848101265823,339.0,81.30183418190295,68.34683544303797,43.0377441342272,0.1822784810126582,10132.817721518988,5.296202531645569,0.1544303797468354,27.3,37.7,38.0,1016.0,0.0,1.7,328.0,0,0,0,,,,0.0,103.623,103.73400000000001,-0.2219999999999942,0.15697770542341447,207.9321148825065,1.8619850123766355,338.0,-5.0,82.99325392042961,0.810988458266138,68.14099216710183,1.3383947645044287,42.73289702346733,-0.8489523797257092,0.1906005221932115,-0.019789088196398796,10114.464751958223,-5.039144145672253,5.300261096605744,0.0041572005018473135,0.1671018276762402,0.01904987962429222,-1.8933844901834183,55.15328347728869,0.02055586371770546,56.48041775456919,0.15697770542341447,1.0,1.0,0.3181818181818182,2.227272727272727,0.0,2,0,102,10.400000000000002,103.3635,-0.3305000000000007,0.7169166666666693
2024,Azerbaijan Grand Prix,Q,GAS,10,Alpine,8,3.0,SOFT,2.0,,12,103.088,,,False,209.19597989949747,341.0,81.62738207984293,69.53768844221105,42.76415713184813,0.185929648241206,10350.120603015075,5.21356783919598,0.1658291457286432,27.3,37.7,38.0,1016.0,0.0,1.7,328.0,0,0,0,,,,0.0,104.1,104.556,-0.9120000000000061,0.6448813844421357,204.2532299741602,1.656783273652593,340.0,0.0,81.98197677991371,-1.239711817415241,68.42635658914729,1.1573210561523695,43.01068222425484,-0.3656953666606526,0.1886304909560723,-0.011877123257125616,10243.312661498709,88.35834677789717,5.142118863049095,0.055824446805440076,0.1524547803617571,0.00017051640236631638,-2.380152782696527,55.51905935140116,0.019938207347166094,51.83462532299742,0.6448813844421357,0.4,1.0,0.36363636363636365,0.7272727272727273,0.0,2,0,102,10.400000000000002,103.3635,-0.27550000000000807,3.6243206349206356
2024,Azerbaijan Grand Prix,Q,PER,11,Red Bull Racing,8,2.0,SOFT,2.0,,1,102.263,,,False,209.0325814536341,342.0,82.70913155945571,70.2280701754386,42.43375699485706,0.1854636591478696,10267.684210526317,5.177944862155388,0.1704260651629072,26.8,36.8,37.0,1016.2,0.0,1.9,94.0,0,0,0,,,,0.0,103.213,103.3245,-0.2230000000000132,0.15768481220460942,207.38181818181812,1.01983901515149,340.0,-2.0,81.52691389592728,0.21170210787784072,68.08051948051948,-0.19031385281384416,43.24423443916469,0.35504473406979997,0.2025974025974026,-0.0031317640692639925,10164.285714285714,-42.375744047620174,5.197402597402597,0.04636093073593006,0.1584415584415584,0.002191558441558411,-1.0402416125541005,54.28758306628436,0.02040098271811244,53.87012987012986,0.15768481220460942,0.4,1.0,0.36363636363636365,0.7272727272727273,0.0,2,0,102,9.999999999999996,103.3635,-1.1004999999999967,1.6596349206349224
2024,Azerbaijan Grand Prix,Q,LEC,16,Ferrari,8,2.0,SOFT,8.0,,1,103.422,,,False,206.06565656565647,337.0,81.95127130298482,70.63636363636364,39.447694462274384,0.1969696969696969,10219.962121212122,5.242424242424242,0.1666666666666666,26.9,37.0,37.0,1016.2,0.0,2.3,81.0,0,0,0,,,,0.0,102.775,103.185,-0.8199999999999932,0.5798275605729641,208.2924281984334,2.318402224407407,341.0,-2.0,81.35600210582739,-1.4832269179856041,69.52741514360314,-0.05440303821504244,40.388994086273385,-0.34463224865952213,0.2140992167101827,0.019294021904987912,10289.516971279374,70.4494388118419,5.276762402088773,0.06897019429656481,0.1514360313315927,-0.009602929707368313,-2.9243030076972176,54.64165002147401,0.020241201562542815,51.63968668407311,0.5798275605729641,1.0,1.0,0.36363636363636365,2.909090909090909,0.0,2,0,102,10.100000000000001,103.3635,0.05849999999999511,2.303222222222224
2024,Azerbaijan Grand Prix,Q,SAI,55,Ferrari,8,1.0,SOFT,8.0,,12,103.357,,,False,204.46733668341707,346.0,82.97156010853078,68.80150753768844,41.138499226739015,0.2185929648241206,10114.072864321608,5.28643216080402,0.1507537688442211,27.3,37.6,38.0,1016.0,0.0,0.8,37.0,0,0,0,,,,0.0,103.517,103.517,,,206.5822454308094,,345.0,,83.26239289970371,,67.80156657963447,,42.33705811326527,,0.2088772845953002,,10114.984334203657,,5.368146214099217,,0.1566579634464752,,0.2088772845953002,53.639359461172965,0.02042136865834439,54.04699738903395,,0.7272727272727273,1.0,0.36363636363636365,2.909090909090909,0.0,2,0,101,10.3,103.3635,-0.006500000000002615,1.8493444444444471
2024,Azerbaijan Grand Prix,Q,ALO,14,Aston Martin,9,3.0,SOFT,5.0,,1,103.587,,,False,205.07268170426065,343.0,84.00973400514081,65.58395989974937,43.54057015711241,0.2531328320802005,10263.766917293233,5.18546365914787,0.1578947368421052,26.8,36.8,37.0,1016.2,0.0,1.9,94.0,0,0,0,,,,0.0,103.472,103.80199999999999,-0.6600000000000108,0.466690475583124,205.8211586901764,3.033044995085959,343.0,-2.0,85.22999635370182,1.231868054128384,66.41309823677582,1.8704625778610904,42.94470992836294,-0.46949128057830336,0.2267002518891687,-0.0032739083175495898,10426.594458438289,87.57378660366521,5.075566750629723,0.005799308769257827,0.1536523929471032,0.016701488554338395,-3.466344743196801,51.357232137758636,0.019738124599161064,52.7027707808564,0.466690475583124,1.0,1.0,0.4090909090909091,2.0454545454545454,0.0,2,0,102,9.999999999999996,103.3635,0.22350000000000136,2.6923868686868695
2024,Azerbaijan Grand Prix,Q,TSU,22,RB,9,2.0,SOFT,4.0,,12,103.771,,,False,205.55831265508684,344.0,83.83025047474344,68.32506203473946,42.79013977395086,0.2183622828784119,10333.868486352358,5.076923076923077,0.1563275434243176,27.3,37.6,38.0,1016.0,0.0,0.8,37.0,0,0,0,,,,0.0,103.337,104.06033333333335,-0.9759999999999991,0.6358375054472081,207.51020408163265,3.2518061488161436,342.0,-8.0,83.16464364065058,-1.6621863638853682,69.09693877551021,1.8928044085851496,42.60303641564248,-0.6424633168317939,0.2066326530612245,-0.002669672520170807,10344.813775510203,22.42617861098006,5.094387755102041,0.08921979644571021,0.1581632653061224,0.01087644360069609,-4.021173495754918,54.81925499791754,0.02005740762247572,54.091836734693864,0.6358375054472081,0.5714285714285714,1.0,0.4090909090909091,1.6363636363636365,0.0,2,0,103,10.3,103.3635,0.40749999999999886,-0.1538611111111092
2024,Azerbaijan Grand Prix,Q,ZHO,24,Kick Sauber,9,2.0,SOFT,4.0,,12,104.246,,,False,205.83830845771143,344.0,84.23359175634116,66.55223880597015,43.40246620045895,0.2189054726368159,10016.328358208955,5.355721393034826,0.1592039800995024,27.3,37.6,38.0,1016.0,0.0,0.8,37.0,0,0,0,,,,0.0,105.266,105.565,-0.597999999999999,0.42284985514954965,203.74424552429667,0.8120847202765731,343.0,4.0,83.91265948549902,-0.7232203886406126,66.42966751918159,1.0603207855132553,43.43966685004639,-0.5167091093236849,0.2250639386189258,-0.0010667146474058198,9997.864450127878,43.2714853037578,5.260869565217392,0.012125846624426728,0.1585677749360614,0.0027888804636996,-1.1850207816576463,51.478744906168856,0.02037673843270182,54.388746803069054,0.42284985514954965,1.0,1.0,0.4090909090909091,1.6363636363636365,0.0,2,0,102,10.3,103.3635,0.8824999999999932,2.5898611111111114
2024,Azerbaijan Grand Prix,Q,HAM,44,Mercedes,9,2.0,SOFT,5.0,,12,103.089,,,False,203.643216080402,344.0,84.00478780710908,69.03768844221105,42.2933986986687,0.2211055276381909,10148.444723618091,5.3040201005025125,0.1557788944723618,27.3,37.7,38.0,1016.0,0.0,1.7,328.0,0,0,0,,,,0.0,103.436,103.8885,-0.9049999999999869,0.6399316369738113,204.44274809160305,-0.4213544724994165,341.0,0.0,83.59131268076864,0.7160572509351368,69.35114503816794,-0.6770600900371875,42.20581078769566,0.4005734882285594,0.2137404580152671,0.003484047758856884,10112.628498727736,27.218242317479962,5.305343511450381,-0.002348796241927076,0.1526717557251908,0.0013897044431396,-0.26990506948530335,54.52799953382671,0.02021457957619477,52.06106870229006,0.6399316369738113,0.625,1.0,0.4090909090909091,2.0454545454545454,0.0,2,0,102,10.400000000000002,103.3635,-0.2745000000000033,3.9937407407407424
2024,Azerbaijan Grand Prix,Q,VER,1,Red Bull Racing,10,3.0,SOFT,2.0,,1,102.042,,,False,207.8730964467005,342.0,83.0333887719116,67.4010152284264,43.51001287451814,0.2131979695431472,10216.251269035532,5.180203045685279,0.1548223350253807,26.8,36.8,37.0,1016.2,0.0,1.9,94.0,0,0,0,,,,0.0,103.097,103.822,-1.6280000000000001,0.8284678629856446,205.4782608695652,2.4115942028985557,339.0,-3.0,82.24880273803058,1.7450822366322143,67.55242966751918,0.5062758213653353,43.65660508054311,-0.1392865824570606,0.2020460358056266,-0.005646271886681098,10153.053708439898,87.61011869630784,5.156010230179028,-0.02604105187225425,0.1611253196930946,0.06112531969309459,-3.8375481670929292,53.903729044158524,0.02023608174327212,54.621483375959066,0.8284678629856446,0.2857142857142857,1.0,0.45454545454545453,0.9090909090909091,0.0,2,0,103,9.999999999999996,103.3635,-1.3215000000000003,-0.591749206349205
2024,Azerbaijan Grand Prix,Q,STR,18,Aston Martin,10,3.0,SOFT,5.0,,1,103.816,,,False,202.66666666666663,344.0,84.39080999318035,67.90049751243781,42.76578969026136,0.2014925373134328,10211.206467661692,5.126865671641791,0.1442786069651741,26.6,37.0,36.0,1016.1,0.0,1.0,0.0,0,0,0,,,,0.0,103.37,104.04166666666667,-0.9849999999999994,0.582115395203847,207.4570707070707,2.3356236786469253,341.0,-1.0,83.14036126573855,-1.3229135813847108,69.5959595959596,1.5752877613342804,42.12348794673067,-0.4759791564495117,0.2045454545454545,-0.017676767676767707,10346.386363636364,119.93416725393581,5.277777777777778,-0.019379844961240345,0.1515151515151515,-0.0086915668311017,-3.11607822410147,55.36042240587696,0.020049224356416553,51.66666666666666,0.582115395203847,1.0,1.0,0.45454545454545453,2.2727272727272725,0.0,2,0,103,10.399999999999999,103.3635,0.45250000000000057,2.55566666666667
2024,Azerbaijan Grand Prix,Q,ALB,23,Williams,10,3.0,SOFT,5.0,,1,103.233,,,False,207.0989847715736,336.0,82.21035421364884,66.50253807106598,43.36508420253498,0.2233502538071066,10099.591370558375,5.406091370558376,0.1624365482233502,26.9,37.0,37.0,1016.2,0.0,2.3,81.0,0,0,0,,,,0.0,102.899,103.68733333333334,-1.0570000000000022,0.6941558422525445,208.2923076923077,2.844391025641073,338.0,-9.0,81.71375641193337,-2.725121915493986,68.6025641025641,1.7666266025641022,42.12215671061329,-0.7442842421216156,0.1974358974358974,-0.0161057692307692,10166.261538461538,68.3396634615383,5.387179487179488,0.06165865384615454,0.1666666666666666,0.010416666666666602,-3.7039551282051777,55.05795529257068,0.02048656926000799,56.333333333333314,0.6941558422525445,1.0,1.0,0.45454545454545453,2.2727272727272725,0.0,2,0,103,10.100000000000001,103.3635,-0.13049999999999784,2.844611111111113
2024,Azerbaijan Grand Prix,Q,HUL,27,Haas F1 Team,10,3.0,SOFT,5.0,,1,103.479,,,False,209.15802469135804,338.0,84.40519736736093,68.63703703703703,42.74902709924278,0.1950617283950617,10263.925925925923,5.303703703703704,0.1654320987654321,26.9,37.0,37.0,1016.2,0.0,2.3,81.0,0,0,0,,,,0.0,103.101,104.219,-0.9819999999999993,1.1918338810421472,210.44329896907217,2.4381310104157876,342.0,4.0,83.79098754175803,0.7737599510347053,67.83247422680412,-0.5086110445136995,43.086419703366296,0.30843589976704067,0.2036082474226804,0.01756173579477352,10228.778350515464,-4.149298063346578,5.389175257731959,0.05584192439862612,0.172680412371134,0.009889714696715401,-3.2165227629931064,54.0212230311404,0.020571638187885884,59.056701030927826,1.1918338810421472,1.0,1.0,0.45454545454545453,2.2727272727272725,0.0,2,0,103,10.100000000000001,103.3635,0.11549999999999727,2.265383333333337
2024,Azerbaijan Grand Prix,Q,COL,43,Williams,10,3.0,SOFT,5.0,,1,103.572,,,False,206.08793969849245,338.0,84.01616016603124,67.16834170854271,42.65643076850348,0.236180904522613,10007.763819095477,5.404522613065327,0.1532663316582914,26.9,37.0,37.0,1016.2,0.0,2.3,81.0,0,0,0,,,,0.0,103.138,103.629,-0.4069999999999965,0.5379414466277861,207.5685279187817,3.41186995533522,341.0,0.0,83.0833397737157,-0.47616030690362265,66.16243654822335,-0.8610621462936194,43.19426512391663,0.761047235129908,0.233502538071066,0.027236219533206985,10097.350253807106,66.04738174444174,5.418781725888325,0.08980000265072707,0.1548223350253807,0.011219201866111805,-3.5853674172641505,50.71333968924734,0.020554696826892867,52.79441624365482,0.5379414466277861,1.0,1.0,0.45454545454545453,2.2727272727272725,0.0,2,0,103,10.100000000000001,103.3635,0.2085000000000008,0.28000000000000114
2024,Azerbaijan Grand Prix,Q,BEA,50,Haas F1 Team,10,3.0,SOFT,5.0,,1,103.18,,,False,206.9275,338.0,81.65903341391714,68.48,42.61054736643461,0.215,10187.875,5.345,0.1525,26.8,36.8,37.0,1016.2,0.0,1.9,94.0,0,0,0,,,,0.0,103.471,104.02666666666669,-0.6880000000000024,0.5027368430235974,207.2794871794872,2.4979961769165016,338.0,1.0,82.62920140716724,-0.14151074728196988,67.46923076923076,0.014217915760326605,43.219804407008,1.0478300710326423,0.2153846153846154,-0.0005536879572869136,10162.533333333333,19.931790916880345,5.302564102564102,0.03264122338672415,0.1461538461538461,-0.010658493177773398,-2.9706115615318884,52.93739644970414,0.02039443177695623,49.399999999999984,0.5027368430235974,1.0,1.0,0.45454545454545453,2.2727272727272725,0.0,2,0,103,9.999999999999996,103.3635,-0.1834999999999951,
2024,Azerbaijan Grand Prix,Q,RUS,63,Mercedes,10,3.0,SOFT,6.0,,1,102.785,,,False,207.86005089058523,341.0,84.1464543070377,69.14758269720102,42.508985850879945,0.2010178117048346,10313.506361323156,5.310432569974555,0.1653944020356234,26.9,37.0,37.0,1016.2,0.0,2.3,81.0,0,0,0,,,,0.0,103.139,103.8435,-1.409000000000006,0.9963134546918547,208.9305912596401,2.541844456571056,339.0,-8.0,82.26276615689221,-1.5984884657701457,69.82005141388174,2.60010256477689,42.3974020430185,-0.9457452992758562,0.1979434447300771,-0.016890314860715683,10297.586118251927,64.32269114195333,5.326478149100257,0.052820860097699374,0.0822622107969151,-0.083978198410246,-3.7529010118409847,55.9996299257869,0.0202873082635448,27.886889460154222,0.9963134546918547,1.0,1.0,0.45454545454545453,2.727272727272727,0.0,2,0,102,10.100000000000001,103.3635,-0.5785000000000053,2.5434797979798005
2024,Azerbaijan Grand Prix,Q,PIA,81,McLaren,10,3.0,SOFT,2.0,,1,102.598,,,False,210.3107769423559,337.0,82.53967317226785,69.27067669172932,42.58467081279842,0.1854636591478696,10153.93984962406,5.388471177944862,0.1679197994987468,26.9,37.0,37.0,1016.2,0.0,2.3,81.0,0,0,0,,,,0.0,103.033,103.50033333333333,-0.5900000000000034,0.41966812284630184,207.27848101265823,-0.653633869848278,339.0,1.0,81.30183418190295,-1.6914197385266618,68.34683544303797,0.2058432759361466,43.0377441342272,0.3048471107598658,0.1822784810126582,-0.008322041180553297,10132.817721518988,18.352969560764905,5.296202531645569,-0.004058564960174316,0.1544303797468354,-0.012671447929404805,0.24591235086093277,55.888678096458904,0.02045413552017084,52.351898734177205,0.41966812284630184,0.2857142857142857,1.0,0.45454545454545453,0.9090909090909091,0.0,2,0,103,10.100000000000001,103.3635,-0.765500000000003,0.7169166666666693
2024,Azerbaijan Grand Prix,Q,GAS,10,Alpine,11,4.0,SOFT,5.0,,1,103.64,,,False,206.8816120906801,342.0,81.15587688485755,68.88664987405542,42.61786683832644,0.1863979848866498,10254.884130982367,5.188916876574307,0.1662468513853904,26.6,37.0,36.0,1016.1,0.0,2.2,58.0,0,0,0,,,,0.0,103.088,104.06666666666666,-1.0120000000000005,0.9624330279730323,209.19597989949747,4.942749925337267,341.0,1.0,81.62738207984293,-0.354594700070777,69.53768844221105,1.11133185306376,42.76415713184813,-0.2465250924067135,0.185929648241206,-0.002700842714866286,10350.120603015075,106.80794151636655,5.21356783919598,0.07144897614688439,0.1658291457286432,0.013374365366886104,-5.7688202770960615,56.60857049064417,0.020209983819390806,56.54773869346734,0.9624330279730323,1.0,1.0,0.5,2.5,0.0,2,0,103,10.399999999999999,103.3635,0.27649999999999864,3.6243206349206356
2024,Azerbaijan Grand Prix,Q,PER,11,Red Bull Racing,11,3.0,SOFT,2.0,,1,102.045,,,False,209.08533333333327,340.0,80.96386711963635,69.11733333333333,42.93524652240154,0.2026666666666666,10263.922666666667,5.1786666666666665,0.16,26.2,34.7,35.0,1016.4,0.0,3.0,119.0,0,0,0,,,,0.0,102.263,102.97066666666667,-0.9499999999999886,0.6229175975466851,209.0325814536341,1.6507632718159755,342.0,2.0,82.70913155945571,1.1822176635284336,70.2280701754386,2.1475506949191185,42.43375699485706,-0.8104774443076295,0.1854636591478696,-0.017133743449533,10267.684210526317,103.39849624060298,5.177944862155388,-0.01945773524720895,0.1704260651629072,0.011984506721348792,-2.4152996126680946,57.203315305808395,0.020356316074006547,58.28571428571426,0.6229175975466851,0.4,1.0,0.5,1.0,0.0,2,0,103,8.500000000000004,103.3635,-1.3185000000000002,1.6596349206349224
2024,Azerbaijan Grand Prix,Q,LEC,16,Ferrari,11,3.0,SOFT,2.0,,1,102.056,,,False,207.54219948849104,337.0,80.01158656012137,70.76726342710998,39.728754069664255,0.2020460358056266,10352.731457800512,5.245524296675192,0.1560102301790281,27.0,37.2,36.0,1016.2,0.0,0.6,221.0,0,0,0,,,,0.0,103.422,103.26400000000001,0.6469999999999914,0.4322302627072715,206.06565656565647,-2.226771632776945,337.0,-4.0,81.95127130298482,0.5952691971574353,70.63636363636364,1.1089484927605042,39.447694462274384,-0.9412996239990008,0.1969696969696969,-0.017129519740485794,10219.962121212122,-69.55485006725212,5.242424242424242,-0.034338159664530465,0.1666666666666666,0.015230635335073905,3.070741329746633,56.723140495867774,0.020161082109677046,56.16666666666664,0.4322302627072715,0.25,1.0,0.5,1.0,0.0,2,0,103,10.200000000000003,103.3635,-1.3075000000000045,2.303222222222224
2024,Azerbaijan Grand Prix,Q,SAI,55,Ferrari,11,2.0,SOFT,11.0,,1,103.225,,,False,203.68956743002545,336.0,81.27884303161127,68.06361323155217,41.88490698126976,0.2162849872773536,10090.404580152672,5.323155216284987,0.1552162849872773,26.9,37.0,37.0,1016.2,0.0,2.3,81.0,0,0,0,,,,0.0,103.357,103.437,-0.1599999999999966,0.11313708498984519,204.46733668341707,-2.1149087473923203,346.0,1.0,82.97156010853078,-0.2908327911729316,68.80150753768844,0.9999409580539691,41.138499226739015,-1.198558886526257,0.2185929648241206,0.009715680228820411,10114.072864321608,-0.9114698820485501,5.28643216080402,-0.08171405329519654,0.1507537688442211,-0.005904194602254109,2.1735017122164444,53.76198202065604,0.02021412395402751,52.1608040201005,0.11313708498984519,1.0,1.0,0.5,5.5,0.0,2,0,102,10.100000000000001,103.3635,-0.13850000000000762,1.8493444444444471
2024,Azerbaijan Grand Prix,Q,ALO,14,Aston Martin,12,4.0,SOFT,2.0,,1,102.426,,,False,207.69948186528492,345.0,85.36748886768893,66.04145077720207,43.31273580097548,0.2875647668393782,10294.077720207251,5.240932642487047,0.155440414507772,27.1,36.8,35.0,1016.3,0.0,1.2,71.0,0,0,0,,,,0.0,103.587,103.73033333333335,0.1150000000000091,0.3525738693285898,205.07268170426065,-0.7484769859157439,343.0,0.0,84.00973400514081,-1.2202623485610076,65.58395989974937,-0.8291383370264498,43.54057015711241,0.5958602287494728,0.2531328320802005,0.026432580191031785,10263.766917293233,-162.82754114505587,5.18546365914787,0.10989690851814693,0.1578947368421052,0.004242343895001999,1.1166098179959534,48.982506391291516,0.019978308651000257,54.15789473684208,0.3525738693285898,0.4,1.0,0.5454545454545454,1.0909090909090908,0.0,2,0,103,9.699999999999996,103.3635,-0.9375,2.6923868686868695
2024,Azerbaijan Grand Prix,Q,TSU,22,RB,12,3.0,SOFT,7.0,,1,103.777,,,False,203.09203980099505,340.0,82.89367035459505,66.95273631840796,43.28114037539489,0.2313432835820895,10292.465174129353,5.029850746268656,0.154228855721393,26.8,36.8,37.0,1016.2,0.0,1.9,94.0,0,0,0,,,,0.0,103.771,103.807,0.4339999999999975,0.5389384627827773,205.55831265508684,-1.9518914265458136,344.0,2.0,83.83025047474344,0.6656068340928556,68.32506203473946,-0.7718767407707503,42.79013977395086,0.18710335830838432,0.2183622828784119,0.011729629817187393,10333.868486352358,-10.945289157845764,5.076923076923077,-0.01746467817896402,0.1563275434243176,-0.0018357218818048082,2.604253709424223,53.405445511024645,0.019889785044341447,53.776674937965254,0.5389384627827773,1.0,1.0,0.5454545454545454,3.818181818181818,0.0,2,0,104,9.999999999999996,103.3635,0.4134999999999991,-0.1538611111111092
2024,Azerbaijan Grand Prix,Q,HAM,44,Mercedes,12,3.0,SOFT,8.0,,1,103.37,,,False,208.81728395061728,341.0,84.79308652424317,70.22716049382716,42.16378664263873,0.2,10208.814814814816,5.42716049382716,0.1654320987654321,26.9,37.0,37.0,1016.2,0.0,2.3,81.0,0,0,0,,,,0.0,103.089,103.622,-0.3470000000000084,0.6463922957461591,203.643216080402,-0.7995320112010518,344.0,3.0,84.00478780710908,0.4134751263404439,69.03768844221105,-0.3134565959568931,42.2933986986687,0.08758791097304197,0.2211055276381909,0.0073650696229238255,10148.444723618091,35.81622489035544,5.3040201005025125,-0.0013234109478688083,0.1557788944723618,0.003107138747171001,0.6736375388392343,53.77307391227494,0.02006446870994997,53.587939698492455,0.6463922957461591,1.0,1.0,0.5454545454545454,4.363636363636363,0.0,2,0,103,10.100000000000001,103.3635,0.006500000000002615,3.9937407407407424
2024,Azerbaijan Grand Prix,Q,VER,1,Red Bull Racing,13,4.0,SOFT,5.0,,1,102.082,,,False,207.52604166666663,340.0,81.90993174195758,68.92447916666667,43.04083948946384,0.2109375,10216.838541666666,5.177083333333333,0.1640625,27.2,36.9,34.0,1016.2,0.0,1.0,11.0,0,0,0,,,,0.0,102.042,103.288,-1.0549999999999926,1.1178875912481865,207.8730964467005,2.3948355771352965,342.0,3.0,83.0333887719116,0.7845860338810269,67.4010152284264,-0.1514144390927754,43.51001287451814,-0.14659220602496958,0.2131979695431472,0.011151933737520603,10216.251269035532,63.19756059563406,5.180203045685279,0.024192815506251186,0.1548223350253807,-0.006302984667713896,-3.236637607592142,53.031255636579154,0.020345305305026807,52.9492385786802,1.1178875912481865,0.7142857142857143,1.0,0.5909090909090909,2.9545454545454546,0.0,2,0,104,9.7,103.3635,-1.2815000000000083,-0.591749206349205
2024,Azerbaijan Grand Prix,Q,STR,18,Aston Martin,13,4.0,SOFT,2.0,,1,103.404,,,False,204.54521963824288,342.0,82.74800936284697,68.7312661498708,42.42024066200901,0.2015503875968992,10260.33850129199,5.227390180878553,0.1550387596899224,27.1,36.8,35.0,1016.3,0.0,1.2,71.0,0,0,0,,,,0.0,103.816,103.847,0.44599999999999795,0.4885047765034295,202.66666666666663,-4.79040404040407,344.0,3.0,84.39080999318035,1.2504487274418068,67.90049751243781,-1.6954620835217895,42.76578969026136,0.6423017435306875,0.2014925373134328,-0.0030529172320216957,10211.206467661692,-135.17989597467204,5.126865671641791,-0.15091210613598705,0.1442786069651741,-0.007236544549977381,5.437896577717501,54.21905398381228,0.019845531649642763,49.631840796019894,0.4885047765034295,0.4,1.0,0.5909090909090909,1.1818181818181819,0.0,2,0,104,9.699999999999996,103.3635,0.04049999999999443,2.55566666666667
2024,Azerbaijan Grand Prix,Q,ALB,23,Williams,13,4.0,SOFT,2.0,,1,102.84,,,False,207.87146529562983,337.0,81.78261311173334,68.62724935732648,42.47306457417079,0.2082262210796915,10167.120822622108,5.385604113110539,0.1619537275064267,27.1,36.8,34.0,1016.1,0.0,1.7,57.0,0,0,0,,,,0.0,103.233,103.36266666666667,0.3340000000000032,0.6106059149184013,207.0989847715736,-1.19332292073409,336.0,-2.0,82.21035421364884,0.49659780171546686,66.50253807106598,-2.1000260314981176,43.36508420253498,1.2429274919216908,0.2233502538071066,0.025914356371209202,10099.591370558375,-66.67016790316302,5.406091370558376,0.018911883378888383,0.1624365482233502,-0.0042301184433163885,1.7506731745411999,51.649179314076626,0.02050364945712331,54.57868020304567,0.6106059149184013,0.4,1.0,0.5909090909090909,1.1818181818181819,0.0,2,0,104,9.699999999999996,103.3635,-0.5234999999999985,2.844611111111113
2024,Azerbaijan Grand Prix,Q,HUL,27,Haas F1 Team,13,4.0,SOFT,2.0,,1,103.191,,,False,206.1778350515464,344.0,83.45719058236007,68.3659793814433,42.48988421725152,0.2036082474226804,10246.291237113404,5.229381443298969,0.152061855670103,27.1,36.8,35.0,1016.3,0.0,1.2,71.0,0,0,0,,,,0.0,103.479,103.55433333333333,0.3780000000000001,1.041094936433107,209.15802469135804,-1.2852742777141373,338.0,-4.0,84.40519736736093,0.6142098256028987,68.63703703703703,0.804562810232909,42.74902709924278,-0.3373926041235151,0.1950617283950617,-0.008546519027618715,10263.925925925923,35.14757541045947,5.303703703703704,-0.08547155402825535,0.1654320987654321,-0.007248313605701884,1.8583360061091991,55.24857796067672,0.020375989675979218,55.916049382716054,1.041094936433107,0.4,1.0,0.5909090909090909,1.1818181818181819,0.0,2,0,104,9.699999999999996,103.3635,-0.17249999999999943,2.265383333333337
2024,Azerbaijan Grand Prix,Q,COL,43,Williams,13,4.0,SOFT,2.0,,1,102.473,,,False,209.21761658031087,339.0,82.52322333833494,67.61658031088083,42.84157629504524,0.2227979274611398,10144.215025906737,5.419689119170984,0.1658031088082901,27.1,36.8,35.0,1016.3,0.0,1.2,71.0,0,0,0,,,,0.0,103.572,103.41833333333334,0.4339999999999975,0.44015101575103005,206.08793969849245,-1.4805882202892633,338.0,-3.0,84.01616016603124,0.9328203923155485,67.16834170854271,1.005905160319358,42.65643076850348,-0.5378343554131462,0.236180904522613,0.0026783664515470096,10007.763819095477,-89.58643471162941,5.404522613065327,-0.014259112822997189,0.1532663316582914,-0.0015560033670893036,2.1507691248118737,51.30446200853514,0.020590748610263165,51.80402010050249,0.44015101575103005,0.4,1.0,0.5909090909090909,1.1818181818181819,0.0,2,0,104,9.699999999999996,103.3635,-0.890500000000003,0.28000000000000114
