Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,Sector1Time,Sector2Time,Sector3Time,year,gp,session_code,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio
GAS,10,Alpine,44.0,2.0,SOFT,16.0,11.0,1,92.862,29.35,37.864,25.648,2023,Pre-Season Testing,R,228.12607449856733,317.0,69.69243706231035,71.10315186246419,40.82096762796288,0.15759312320916904,10213.263610315185,5.64756446991404,0.2922636103151863
GAS,10,Alpine,45.0,2.0,SOFT,17.0,15.0,1,96.665,29.202,37.933,29.53,2023,Pre-Season Testing,R,215.1578947368421,310.0,74.93163550864215,63.83656509695291,42.235561548057795,0.14681440443213298,10162.132963988919,5.213296398891967,0.27977839335180055
PER,11,Red Bull Racing,1.0,1.0,MEDIUM,1.0,16.0,1,104.033,,40.304,26.999,2023,Pre-Season Testing,R,201.48469387755102,310.0,72.12946424084096,60.94642857142857,42.74350655878828,0.2066326530612245,10087.785714285714,5.025510204081633,1.0
PER,11,Red Bull Racing,2.0,1.0,MEDIUM,2.0,15.0,1,95.482,30.357,38.727,26.398,2023,Pre-Season Testing,R,217.40997229916897,302.0,68.72120253644276,65.74238227146814,43.24796210841894,0.1772853185595568,10214.698060941828,5.476454293628809,1.0
PER,11,Red Bull Racing,3.0,1.0,MEDIUM,3.0,15.0,1,94.38,30.134,38.414,25.832,2023,Pre-Season Testing,R,220.54178674351584,325.0,71.83205654223843,67.11239193083574,42.63342255588455,0.1729106628242075,10320.881844380403,5.515850144092219,0.27953890489913547
PER,11,Red Bull Racing,4.0,1.0,MEDIUM,4.0,15.0,1,94.339,29.668,38.564,26.107,2023,Pre-Season Testing,R,221.82191780821918,327.0,70.71746571993633,65.75342465753425,43.76346914232656,0.1780821917808219,10163.739726027397,5.682191780821918,0.25753424657534246
PER,11,Red Bull Racing,5.0,1.0,MEDIUM,5.0,14.0,1,94.073,29.706,38.28,26.087,2023,Pre-Season Testing,R,220.7405247813411,312.0,70.40666972960628,66.77842565597668,43.104088636268784,0.1661807580174927,10225.25364431487,5.606413994169096,0.15160349854227406
PER,11,Red Bull Racing,6.0,1.0,MEDIUM,6.0,13.0,1,93.671,29.579,38.359,25.733,2023,Pre-Season Testing,R,223.4297520661157,328.0,71.25859371800458,67.17079889807162,42.65224309544231,0.15151515151515152,10281.881542699724,5.636363636363637,0.2837465564738292
PER,11,Red Bull Racing,7.0,1.0,MEDIUM,7.0,13.0,1,93.919,29.883,38.065,25.971,2023,Pre-Season Testing,R,222.07344632768363,298.0,66.74839846771002,67.93785310734464,42.509076943321915,0.1553672316384181,10276.274011299434,5.635593220338983,0.0
PER,11,Red Bull Racing,8.0,1.0,MEDIUM,8.0,13.0,1,93.568,29.897,37.909,25.762,2023,Pre-Season Testing,R,222.74480712166172,300.0,68.74902712325633,69.28486646884274,42.19620599125614,0.1513353115727003,10320.299703264094,5.623145400593472,0.0
PER,11,Red Bull Racing,9.0,1.0,MEDIUM,9.0,13.0,1,93.271,29.541,37.868,25.862,2023,Pre-Season Testing,R,224.06232294617564,331.0,71.25603301601556,65.20113314447592,43.29716029512128,0.18413597733711048,10268.172804532578,5.671388101983003,0.26912181303116145
PER,11,Red Bull Racing,10.0,1.0,MEDIUM,10.0,12.0,1,93.364,29.769,37.805,25.79,2023,Pre-Season Testing,R,224.87869822485206,299.0,67.29204755082321,70.11834319526628,41.63103677978261,0.15384615384615385,10314.523668639053,5.689349112426036,0.0
PER,11,Red Bull Racing,11.0,1.0,MEDIUM,11.0,12.0,1,93.547,29.769,37.845,25.933,2023,Pre-Season Testing,R,221.39772727272728,320.0,72.72710413409622,66.66761363636364,42.927823569967835,0.16193181818181818,10133.539772727272,5.684659090909091,0.11931818181818182
PER,11,Red Bull Racing,12.0,1.0,MEDIUM,12.0,11.0,1,93.429,29.824,38.0,25.605,2023,Pre-Season Testing,R,221.85185185185185,329.0,73.99212885351477,67.4017094017094,42.03659490676322,0.16524216524216523,10107.4245014245,5.7236467236467234,0.301994301994302
PER,11,Red Bull Racing,13.0,1.0,MEDIUM,13.0,11.0,1,93.452,29.892,37.777,25.783,2023,Pre-Season Testing,R,222.85754985754986,301.0,69.10304681091188,69.28774928774929,41.79329875613818,0.15954415954415954,10244.527065527065,5.672364672364672,0.0
PER,11,Red Bull Racing,14.0,1.0,MEDIUM,14.0,11.0,1,93.751,30.06,37.957,25.734,2023,Pre-Season Testing,R,220.23631123919307,305.0,71.42995725387307,67.16138328530259,42.777923731460284,0.1729106628242075,10215.982708933718,5.5706051873198845,0.0
PER,11,Red Bull Racing,15.0,1.0,MEDIUM,15.0,11.0,1,93.48,29.808,37.868,25.804,2023,Pre-Season Testing,R,221.70868347338936,319.0,73.2601510219319,67.77310924369748,42.38204456868854,0.16526610644257703,10122.378151260504,5.69467787114846,0.2801120448179272
PER,11,Red Bull Racing,16.0,1.0,MEDIUM,16.0,10.0,1,93.055,29.795,37.899,25.361,2023,Pre-Season Testing,R,223.27377521613832,329.0,73.12442858537608,68.36887608069165,42.51068494931977,0.1642651296829971,10216.328530259367,5.688760806916426,0.27953890489913547
PER,11,Red Bull Racing,17.0,1.0,MEDIUM,17.0,10.0,1,93.28,30.009,37.544,25.727,2023,Pre-Season Testing,R,223.98898071625345,297.0,68.56363652790426,69.91184573002755,41.5570292789977,0.1487603305785124,10214.09090909091,5.7300275482093666,0.0
PER,11,Red Bull Racing,18.0,1.0,MEDIUM,18.0,10.0,1,93.099,29.904,37.549,25.646,2023,Pre-Season Testing,R,224.96648044692736,301.0,68.80821391275727,69.74022346368714,41.93374929483307,0.15363128491620112,10089.421787709498,5.843575418994414,0.0
PER,11,Red Bull Racing,19.0,1.0,MEDIUM,19.0,9.0,1,93.276,30.001,37.54,25.735,2023,Pre-Season Testing,R,223.60982658959537,299.0,68.95254252418508,70.01156069364161,41.64946730550749,0.14450867052023122,10151.965317919075,5.765895953757226,0.0
PER,11,Red Bull Racing,20.0,1.0,MEDIUM,20.0,9.0,1,93.202,29.931,37.611,25.66,2023,Pre-Season Testing,R,223.72571428571428,299.0,69.64370372608023,70.21142857142857,41.76041483554736,0.1457142857142857,10349.08,5.622857142857143,0.0
PER,11,Red Bull Racing,21.0,1.0,MEDIUM,21.0,9.0,1,93.233,29.985,37.612,25.636,2023,Pre-Season Testing,R,223.71428571428572,300.0,68.69893637931466,68.96501457725948,42.30789331518166,0.16909620991253643,10319.28862973761,5.658892128279883,0.0
PER,11,Red Bull Racing,22.0,1.0,MEDIUM,22.0,9.0,1,93.026,30.023,37.422,25.581,2023,Pre-Season Testing,R,226.6854599406528,301.0,69.54864387850004,70.30563798219585,41.436825096415554,0.1543026706231454,10354.26409495549,5.72700296735905,0.0
PER,11,Red Bull Racing,23.0,1.0,MEDIUM,23.0,9.0,1,93.262,30.067,37.554,25.641,2023,Pre-Season Testing,R,223.7603550295858,297.0,67.78250233227973,70.50295857988165,41.45314816397557,0.16272189349112426,10074.014792899408,5.887573964497041,0.0
PER,11,Red Bull Racing,24.0,1.0,MEDIUM,24.0,9.0,1,92.726,29.884,37.353,25.489,2023,Pre-Season Testing,R,222.9942196531792,304.0,71.78615563187505,69.26589595375722,41.85625981518988,0.14450867052023122,10182.947976878613,5.713872832369942,0.0
PER,11,Red Bull Racing,25.0,1.0,MEDIUM,25.0,9.0,1,92.907,29.9,37.539,25.468,2023,Pre-Season Testing,R,224.39884393063585,303.0,71.00722477096343,68.55491329479769,41.859650131396165,0.16184971098265896,10227.329479768787,5.742774566473988,0.0
PER,11,Red Bull Racing,26.0,1.0,MEDIUM,26.0,9.0,1,92.962,29.956,37.492,25.514,2023,Pre-Season Testing,R,225.3505747126437,301.0,70.78378064199616,70.1896551724138,41.52189390738298,0.14942528735632185,10304.979885057472,5.695402298850575,0.0
PER,11,Red Bull Racing,27.0,1.0,MEDIUM,27.0,8.0,1,92.742,30.002,37.472,25.268,2023,Pre-Season Testing,R,226.4318181818182,305.0,70.59548026412055,70.8409090909091,41.46323298055386,0.15625,10262.303977272728,5.778409090909091,0.0
PER,11,Red Bull Racing,28.0,1.0,MEDIUM,28.0,8.0,1,92.235,29.82,37.427,24.988,2023,Pre-Season Testing,R,221.91040462427745,302.0,77.26810509740129,73.00867052023122,40.86169582229471,0.15895953757225434,10196.92485549133,5.632947976878612,0.0
PER,11,Red Bull Racing,29.0,2.0,SOFT,1.0,13.0,1,110.559,49.11,36.462,24.987,2023,Pre-Season Testing,R,191.31463414634146,300.0,88.8184380871582,73.1219512195122,39.91304431145141,0.16097560975609757,9994.182926829268,4.663414634146341,0.0
PER,11,Red Bull Racing,30.0,2.0,SOFT,2.0,12.0,1,91.408,29.472,36.72,25.216,2023,Pre-Season Testing,R,227.73121387283237,299.0,65.93022229050851,71.03757225433526,41.01878366333407,0.1416184971098266,10268.820809248555,5.864161849710983,0.0
PER,11,Red Bull Racing,31.0,2.0,SOFT,3.0,12.0,1,91.532,29.571,36.796,25.165,2023,Pre-Season Testing,R,227.95820895522388,301.0,68.52106225702035,69.4,41.71224493174047,0.14925373134328357,10277.158208955223,5.817910447761194,0.0
PER,11,Red Bull Racing,32.0,2.0,SOFT,4.0,10.0,126,104.38,29.591,36.928,37.861,2023,Pre-Season Testing,R,200.44162436548223,300.0,73.30349538754321,58.7005076142132,42.68103665946874,0.18527918781725888,9899.41116751269,5.081218274111675,0.383248730964467
PER,11,Red Bull Racing,33.0,2.0,SOFT,5.0,8.0,64,128.084,41.647,51.371,35.066,2023,Pre-Season Testing,R,162.81352459016392,264.0,54.076985785623556,44.045081967213115,37.11569702290862,0.25,9623.752049180328,3.94672131147541,1.0
PER,11,Red Bull Racing,34.0,2.0,SOFT,6.0,8.0,4,125.804,42.804,49.654,33.346,2023,Pre-Season Testing,R,165.3416149068323,281.0,53.95711824222011,47.67287784679089,38.356817727519356,0.19875776397515527,9696.540372670808,3.9834368530020705,1.0
PER,11,Red Bull Racing,35.0,2.0,SOFT,7.0,8.0,4,142.313,45.116,57.748,39.449,2023,Pre-Season Testing,R,146.4418604651163,280.0,57.275136607651596,40.32170542635659,40.148815332707564,0.23449612403100775,9253.937984496124,3.5155038759689923,1.0
PER,11,Red Bull Racing,36.0,2.0,SOFT,8.0,8.0,4,145.094,52.822,56.501,35.771,2023,Pre-Season Testing,R,142.9201451905626,282.0,60.67862415873537,40.30671506352087,40.76966709240997,0.19782214156079855,9039.17059891107,3.457350272232305,1.0
PER,11,Red Bull Racing,37.0,2.0,SOFT,9.0,8.0,4,145.46,52.66,53.883,38.917,2023,Pre-Season Testing,R,145.2969348659004,278.0,61.28453783719817,39.28927203065134,39.764260227088634,0.2164750957854406,9066.785440613026,3.5593869731800765,1.0
PER,11,Red Bull Racing,38.0,2.0,SOFT,10.0,8.0,41,136.625,41.076,55.309,40.24,2023,Pre-Season Testing,R,152.16071428571428,277.0,63.30411910226562,46.6031746031746,42.275406677908784,0.251984126984127,9486.311507936507,3.5376984126984126,1.0
PER,11,Red Bull Racing,39.0,2.0,SOFT,11.0,8.0,1,92.503,29.361,37.509,25.633,2023,Pre-Season Testing,R,227.27065527065528,316.0,72.38060686891379,69.66666666666667,41.631787305924234,0.17094017094017094,10413.250712250712,5.7094017094017095,1.0
PER,11,Red Bull Racing,40.0,2.0,SOFT,12.0,8.0,1,91.909,29.446,36.993,25.47,2023,Pre-Season Testing,R,226.17948717948718,306.0,70.44474414760819,70.37037037037037,41.665465379508305,0.15669515669515668,10367.951566951568,5.706552706552706,1.0
PER,11,Red Bull Racing,41.0,2.0,SOFT,13.0,8.0,1,91.391,29.132,36.985,25.274,2023,Pre-Season Testing,R,226.6158357771261,332.0,75.08490634112361,68.633431085044,42.04707372085658,0.17302052785923755,10263.372434017596,5.771260997067449,0.2727272727272727
PER,11,Red Bull Racing,42.0,2.0,SOFT,14.0,8.0,1,91.716,29.184,37.07,25.462,2023,Pre-Season Testing,R,227.1768115942029,339.0,74.09061498041847,68.8695652173913,41.878878870499264,0.17681159420289855,10238.715942028986,5.802898550724637,0.2608695652173913
PER,11,Red Bull Racing,43.0,2.0,SOFT,15.0,7.0,1,92.005,29.171,37.002,25.832,2023,Pre-Season Testing,R,228.9913043478261,334.0,75.59694557308369,68.93623188405797,42.108131744543606,0.1826086956521739,10214.191304347825,5.892753623188406,0.28405797101449276
PER,11,Red Bull Racing,44.0,2.0,SOFT,16.0,7.0,1,91.712,29.383,36.961,25.368,2023,Pre-Season Testing,R,229.39067055393585,303.0,69.8117696922284,71.77259475218659,40.7449011049799,0.16326530612244897,10227.74635568513,5.9358600583090375,0.0
PER,11,Red Bull Racing,45.0,2.0,SOFT,17.0,7.0,1,91.571,29.104,36.891,25.576,2023,Pre-Season Testing,R,228.5457227138643,328.0,74.218572957767,69.84955752212389,41.880194279403206,0.1592920353982301,10308.01179941003,5.8053097345132745,0.2890855457227139
PER,11,Red Bull Racing,46.0,2.0,SOFT,18.0,6.0,1,91.675,29.205,37.263,25.207,2023,Pre-Season Testing,R,227.72701149425288,333.0,74.80524311810986,69.75862068965517,41.34035729898655,0.15517241379310345,10288.692528735632,5.7988505747126435,0.29022988505747127
PER,11,Red Bull Racing,47.0,2.0,SOFT,19.0,6.0,1,91.505,29.226,36.941,25.338,2023,Pre-Season Testing,R,228.316715542522,302.0,69.85615040338689,69.18768328445748,41.78551635751438,0.15835777126099707,10190.319648093842,5.941348973607038,0.0
PER,11,Red Bull Racing,48.0,2.0,SOFT,20.0,6.0,1,91.209,29.269,36.799,25.141,2023,Pre-Season Testing,R,228.5057803468208,301.0,70.94514084818638,72.27456647398844,40.435560335756236,0.1416184971098266,10126.734104046243,5.982658959537572,0.0
PER,11,Red Bull Racing,49.0,2.0,SOFT,21.0,6.0,1,91.36,29.306,36.858,25.196,2023,Pre-Season Testing,R,228.03682719546742,302.0,69.4712277192062,71.01983002832861,41.07666270875969,0.1501416430594901,10171.56090651558,5.9405099150141645,0.0
PER,11,Red Bull Racing,50.0,2.0,SOFT,22.0,6.0,1,91.139,29.215,36.714,25.21,2023,Pre-Season Testing,R,227.77391304347827,302.0,70.40180290572208,72.30434782608695,40.49896077758924,0.13623188405797101,10157.084057971015,5.936231884057971,0.0
PER,11,Red Bull Racing,51.0,2.0,SOFT,23.0,6.0,1,90.914,29.181,36.719,25.014,2023,Pre-Season Testing,R,227.07647058823528,301.0,70.6957837499089,71.78529411764706,41.00878841238647,0.15294117647058825,10178.429411764706,5.908823529411765,0.0
PER,11,Red Bull Racing,52.0,2.0,SOFT,24.0,6.0,1,91.188,29.16,36.809,25.219,2023,Pre-Season Testing,R,228.53890489913545,305.0,70.02109972636657,69.68876080691642,42.29446684069413,0.14985590778097982,10183.835734870318,5.953890489913545,0.0
ALO,14,Aston Martin,1.0,1.0,MEDIUM,2.0,7.0,1,100.026,,38.93,26.578,2023,Pre-Season Testing,R,207.82228116710874,301.0,72.53108454747867,65.49071618037135,41.03702977211723,0.15384615384615385,10344.127320954907,5.350132625994695,1.0
ALO,14,Aston Martin,2.0,1.0,MEDIUM,3.0,7.0,1,94.419,30.019,38.184,26.216,2023,Pre-Season Testing,R,221.74157303370785,303.0,68.66883633582106,66.52808988764045,42.338299482876685,0.1601123595505618,10303.106741573034,5.856741573033708,0.9971910112359551
ALO,14,Aston Martin,3.0,1.0,MEDIUM,4.0,7.0,1,93.424,29.461,38.136,25.826999999999998,2023,Pre-Season Testing,R,224.39017341040463,320.0,70.13585835930098,67.08959537572254,41.85316716301092,0.17341040462427745,10294.479768786126,5.968208092485549,0.27167630057803466
ALO,14,Aston Martin,4.0,1.0,MEDIUM,5.0,7.0,1,93.156,29.311,37.956,25.889,2023,Pre-Season Testing,R,222.8217270194986,323.0,71.99780006200778,66.52646239554318,41.57793713551469,0.16991643454038996,10296.100278551532,5.891364902506964,0.27298050139275765
ALO,14,Aston Martin,5.0,1.0,MEDIUM,6.0,7.0,1,94.157,29.7,38.245,26.212,2023,Pre-Season Testing,R,221.22448979591837,311.0,69.22338013677582,67.48979591836735,41.47604516432165,0.16909620991253643,10230.618075801749,5.912536443148688,0.0
ALO,14,Aston Martin,6.0,1.0,MEDIUM,7.0,7.0,1,94.636,29.935,38.452,26.249,2023,Pre-Season Testing,R,220.70299727520435,307.0,69.68886016738223,68.67029972752043,41.492283378533934,0.15258855585831063,10227.4931880109,5.893732970027248,0.0
ALO,14,Aston Martin,7.0,1.0,MEDIUM,8.0,8.0,1,94.645,29.904,38.838,25.903,2023,Pre-Season Testing,R,222.0280112044818,320.0,69.70885923514344,66.74229691876751,41.76264833356405,0.17647058823529413,10226.282913165265,5.935574229691877,0.12324929971988796
ALO,14,Aston Martin,8.0,1.0,MEDIUM,9.0,8.0,1,94.019,29.808,38.063,26.148,2023,Pre-Season Testing,R,225.66470588235293,306.0,69.5848578209824,68.49705882352941,41.53191178285334,0.16176470588235295,10240.467647058824,6.052941176470588,0.0
ALO,14,Aston Martin,9.0,1.0,MEDIUM,10.0,8.0,1,93.657,29.725,37.858,26.074,2023,Pre-Season Testing,R,223.9971671388102,308.0,69.99368878138104,68.73371104815864,40.954484465522505,0.15864022662889518,10249.84985835694,5.9660056657223794,0.0
ALO,14,Aston Martin,10.0,1.0,MEDIUM,11.0,8.0,1,93.711,29.682,37.85,26.179,2023,Pre-Season Testing,R,225.5621301775148,304.0,69.45790936169149,70.01183431952663,40.59446808078394,0.14497041420118342,10237.479289940828,6.071005917159764,0.0
ALO,14,Aston Martin,11.0,1.0,MEDIUM,12.0,8.0,1,93.737,29.728,37.938,26.071,2023,Pre-Season Testing,R,222.3361581920904,304.0,70.29982324163363,68.44350282485875,40.522905426224206,0.14124293785310735,10186.810734463277,5.977401129943503,0.0
ALO,14,Aston Martin,12.0,1.0,MEDIUM,13.0,8.0,1,93.951,29.945,37.914,26.092,2023,Pre-Season Testing,R,223.48876404494382,304.0,69.86431427137146,70.58426966292134,40.4994339000642,0.1601123595505618,10219.362359550561,6.0,0.0
ALO,14,Aston Martin,13.0,1.0,MEDIUM,14.0,8.0,1,93.565,29.782,37.746,26.037,2023,Pre-Season Testing,R,222.44729344729345,306.0,70.34492112702898,68.71794871794872,41.548425341421165,0.1623931623931624,10224.339031339032,5.962962962962963,0.0
ALO,14,Aston Martin,14.0,1.0,MEDIUM,15.0,8.0,1,93.88,29.998,37.888,25.994,2023,Pre-Season Testing,R,220.45217391304348,305.0,70.69491982154247,69.29565217391304,40.925692855376546,0.16521739130434782,10187.597101449275,5.878260869565217,0.0
ALO,14,Aston Martin,15.0,1.0,MEDIUM,16.0,8.0,1,93.736,29.935,37.836,25.965,2023,Pre-Season Testing,R,221.8314606741573,304.0,70.537611336589,69.80337078651685,40.92116212587997,0.1601123595505618,10188.213483146068,5.974719101123595,0.0
ALO,14,Aston Martin,16.0,1.0,MEDIUM,17.0,8.0,1,93.437,29.883,37.682,25.872,2023,Pre-Season Testing,R,224.15428571428572,303.0,69.95917083055818,69.80571428571429,41.20397192622247,0.15428571428571428,10224.417142857143,6.0,0.0
ALO,14,Aston Martin,17.0,1.0,MEDIUM,18.0,8.0,1,93.188,29.839,37.445,25.904,2023,Pre-Season Testing,R,224.05509641873277,307.0,71.2959534482737,69.19283746556474,41.54437491018405,0.16804407713498623,10204.292011019284,6.002754820936639,0.0
ALO,14,Aston Martin,18.0,1.0,MEDIUM,19.0,8.0,1,93.317,29.918,37.584,25.815,2023,Pre-Season Testing,R,223.54189944134077,306.0,71.81697230618926,69.90223463687151,40.92863154500126,0.1564245810055866,10203.751396648046,6.0027932960893855,0.0
ALO,14,Aston Martin,19.0,1.0,MEDIUM,20.0,7.0,1,93.185,29.909,37.553,25.723,2023,Pre-Season Testing,R,225.0864553314121,305.0,69.95748928700348,71.51008645533142,40.17263018385101,0.14697406340057637,10257.14121037464,6.005763688760807,0.0
ALO,14,Aston Martin,20.0,1.0,MEDIUM,21.0,7.0,1,93.016,29.725,37.534,25.757,2023,Pre-Season Testing,R,225.46991404011462,304.0,70.7592026039971,71.7163323782235,40.27602025026246,0.1318051575931232,10213.48424068768,6.048710601719198,0.0
ALO,14,Aston Martin,21.0,1.0,MEDIUM,22.0,7.0,1,93.19,29.899,37.508,25.783,2023,Pre-Season Testing,R,224.51603498542275,305.0,70.47150437774073,70.03790087463557,40.954849882695484,0.15743440233236153,10198.559766763849,6.032069970845481,0.0
ALO,14,Aston Martin,22.0,1.0,MEDIUM,23.0,7.0,1,93.092,29.805,37.487,25.8,2023,Pre-Season Testing,R,225.0976331360947,306.0,72.20613785911624,70.28994082840237,40.98713649980274,0.14497041420118342,10165.082840236686,6.053254437869822,0.0
ALO,14,Aston Martin,23.0,1.0,MEDIUM,24.0,7.0,1,93.026,29.727,37.577,25.722,2023,Pre-Season Testing,R,225.29970326409494,303.0,71.16351748016523,71.13946587537092,40.90401238846584,0.16023738872403562,10195.46290801187,6.062314540059347,0.0
ALO,14,Aston Martin,24.0,1.0,MEDIUM,25.0,7.0,1,93.017,29.916,37.416,25.685,2023,Pre-Season Testing,R,223.65994236311238,305.0,71.10108153447732,70.62247838616715,41.1266036519416,0.17002881844380405,10226.959654178674,5.985590778097983,0.0
ALO,14,Aston Martin,25.0,1.0,MEDIUM,26.0,7.0,1,93.078,29.773,37.637,25.668,2023,Pre-Season Testing,R,222.0720461095101,303.0,71.90611249406707,68.92219020172911,41.50502787062977,0.16138328530259366,10159.086455331411,5.991354466858789,0.0
ALO,14,Aston Martin,26.0,1.0,MEDIUM,27.0,7.0,1,93.152,29.82,37.724,25.608,2023,Pre-Season Testing,R,225.93371757925073,306.0,71.63183559982096,70.21037463976946,41.36687830111755,0.16714697406340057,10232.14985590778,6.072046109510087,0.0
ALO,14,Aston Martin,27.0,1.0,MEDIUM,28.0,6.0,1,92.914,29.825,37.593,25.496,2023,Pre-Season Testing,R,226.78125,305.0,70.90047911004685,71.23579545454545,41.02668956113211,0.16477272727272727,10237.463068181818,6.056818181818182,0.0
ALO,14,Aston Martin,28.0,1.0,MEDIUM,29.0,6.0,1,92.744,29.672,37.545,25.527,2023,Pre-Season Testing,R,226.45402298850576,306.0,71.08310402826693,70.39367816091954,41.42271947887782,0.15229885057471265,10225.646551724138,6.080459770114943,0.0
ALO,14,Aston Martin,29.0,1.0,MEDIUM,30.0,5.0,1,92.727,29.803,37.454,25.47,2023,Pre-Season Testing,R,226.48396501457725,304.0,70.37401462976149,73.08746355685132,39.76301787988515,0.12536443148688048,10243.793002915452,6.067055393586005,0.0
ALO,14,Aston Martin,30.0,1.0,MEDIUM,31.0,4.0,1,92.686,29.735,37.458,25.493,2023,Pre-Season Testing,R,225.59714285714287,304.0,71.3218259521085,70.62857142857143,41.135380454955886,0.1457142857142857,10202.625714285714,6.045714285714285,0.0
ALO,14,Aston Martin,31.0,1.0,MEDIUM,32.0,4.0,1,92.916,29.818,37.416,25.682,2023,Pre-Season Testing,R,223.3265306122449,306.0,72.28770952962381,69.26822157434403,41.33762440993911,0.17201166180758018,10173.67638483965,5.988338192419825,0.0
ALO,14,Aston Martin,32.0,1.0,MEDIUM,33.0,4.0,126,98.559,29.731,37.467,31.361,2023,Pre-Season Testing,R,213.17344173441734,303.0,81.17250317073332,63.853658536585364,43.295499363228814,0.15718157181571815,9823.149051490514,5.747967479674797,0.17073170731707318
ALO,14,Aston Martin,33.0,1.0,MEDIUM,34.0,4.0,64,123.93,41.955,52.048,29.927,2023,Pre-Season Testing,R,163.49574468085106,251.0,41.933175885560885,38.206382978723404,31.152660112610295,0.15106382978723404,9201.782978723404,4.525531914893617,1.0
ALO,14,Aston Martin,34.0,2.0,SOFT,4.0,6.0,4,147.213,63.05,49.851,34.312,2023,Pre-Season Testing,R,142.2353982300885,293.0,68.18697817743916,42.31858407079646,39.59606898219385,0.1929203539823009,8658.638938053098,3.808849557522124,1.0
ALO,14,Aston Martin,35.0,2.0,SOFT,5.0,6.0,4,145.191,46.616,59.038,39.537,2023,Pre-Season Testing,R,144.42075471698112,285.0,54.13396481763866,32.65094339622642,39.10715308672795,0.2169811320754717,8895.479245283019,3.7962264150943397,1.0
ALO,14,Aston Martin,36.0,2.0,SOFT,6.0,6.0,4,145.427,52.869,56.761,35.797,2023,Pre-Season Testing,R,143.11636363636364,282.0,59.420770483853964,37.43636363636364,38.90400292961732,0.2309090909090909,9040.374545454546,3.6236363636363635,1.0
ALO,14,Aston Martin,37.0,2.0,SOFT,7.0,6.0,4,145.274,51.871,54.384,39.019,2023,Pre-Season Testing,R,144.04206500956022,273.0,54.42568617176816,36.7227533460803,41.220619380794886,0.2695984703632887,9190.65965583174,3.560229445506692,1.0
